,0
2876,60.910334403273716
2877,60.910334403273716
2878,0.135
2879,0.1001
2880,0.2027
2881,0.06206
2882,60.910334403273716
2883,13.45
2884,18.3
2885,86.6
2886,60.910334403273716
2887,60.910334403273716
2888,60.910334403273716
2889,60.910334403273716
2890,60.910334403273716
2891,60.910334403273716
2892,60.910334403273716
2893,60.910334403273716
2894,1.373
2895,2.099
2896,60.910334403273716
2897,0.005884
2898,0.01491
2899,0.01872
2900,60.910334403273716
2901,0.01884
2902,60.910334403273716
2903,15.1
2904,25.94
2905,97.59
2906,60.910334403273716
2907,60.910334403273716
2908,60.910334403273716
2909,0.1381
2910,0.07911
2911,60.910334403273716
2912,60.910334403273716
2913,0.0
2914,15.06
2915,60.910334403273716
2916,60.910334403273716
2917,60.910334403273716
2918,0.1039
2919,0.1553
2920,0.17
2921,0.08815
2922,0.1855
2923,0.06284
2924,0.4768
2925,60.910334403273716
2926,3.706
2927,47.14
2928,0.00925
2929,0.03715
2930,0.04867
2931,60.910334403273716
2932,0.01498
2933,0.00352
2934,18.23
2935,24.23
2936,123.5
2937,1025.0
2938,0.1551
2939,0.4203
2940,60.910334403273716
2941,0.2115
2942,60.910334403273716
2943,60.910334403273716
2944,1.0
2945,60.910334403273716
2946,60.910334403273716
2947,132.4
2948,1264.0
2949,0.09078
2950,60.910334403273716
2951,0.1465
2952,60.910334403273716
2953,60.910334403273716
2954,0.05649
2955,0.7576
2956,60.910334403273716
2957,60.910334403273716
2958,87.87
2959,0.006016
2960,0.03482
2961,60.910334403273716
2962,60.910334403273716
2963,0.02657
2964,0.004411
2965,24.22
2966,31.59
2967,60.910334403273716
2968,1750.0
2969,0.119
2970,0.3539
2971,0.4098
2972,0.1573
2973,0.3689
2974,0.08368
2975,60.910334403273716
2976,60.910334403273716
2977,17.84
2978,60.910334403273716
2979,60.910334403273716
2980,0.1045
2981,0.07057
2982,60.910334403273716
2983,0.02941
2984,0.19
2985,0.06635
2986,0.3661
2987,1.511
2988,2.41
2989,24.44
2990,60.910334403273716
2991,60.910334403273716
2992,60.910334403273716
2993,0.01519
2994,0.0222
2995,60.910334403273716
2996,12.83
2997,20.92
2998,82.14
2999,495.2
3000,60.910334403273716
3001,0.09358
3002,0.0498
3003,0.05882
3004,0.2227
3005,0.07376
3006,60.910334403273716
3007,9.787
3008,60.910334403273716
3009,62.11
3010,294.5
3011,60.910334403273716
3012,60.910334403273716
3013,60.910334403273716
3014,0.007937
3015,0.135
3016,60.910334403273716
3017,60.910334403273716
3018,60.910334403273716
3019,60.910334403273716
3020,20.05
3021,0.01113
3022,0.01463
3023,60.910334403273716
3024,60.910334403273716
3025,60.910334403273716
3026,0.005667
3027,10.92
3028,26.29
3029,68.81
3030,60.910334403273716
3031,0.1316
3032,0.09473
3033,0.02049
3034,0.02381
3035,60.910334403273716
3036,0.08988
3037,60.910334403273716
3038,60.910334403273716
3039,12.84
3040,74.34
3041,60.910334403273716
3042,0.08983
3043,0.07525
3044,0.04196
3045,0.0335
3046,0.162
3047,0.06582
3048,0.2315
3049,0.5391
3050,60.910334403273716
3051,15.75
3052,60.910334403273716
3053,60.910334403273716
3054,0.01693
3055,0.006884
3056,0.01651
3057,0.002551
3058,13.06
3059,17.16
3060,82.96
3061,512.5
3062,0.1431
3063,0.1851
3064,0.1922
3065,0.08449
3066,60.910334403273716
3067,0.08756
3068,0.0
3069,14.42
3070,60.910334403273716
3071,94.48
3072,642.5
3073,0.09752
3074,0.1141
3075,0.09388
3076,60.910334403273716
3077,60.910334403273716
3078,60.910334403273716
3079,0.2895
3080,60.910334403273716
3081,2.376
3082,26.85
3083,0.008005
3084,0.02895
3085,0.03321
3086,60.910334403273716
3087,0.01462
3088,60.910334403273716
3089,16.33
3090,30.86
3091,60.910334403273716
3092,60.910334403273716
3093,0.1431
3094,0.3026
3095,60.910334403273716
3096,0.1565
3097,60.910334403273716
3098,60.910334403273716
3099,1.0
3100,60.910334403273716
3101,24.98
3102,88.05
3103,60.910334403273716
3104,0.09488
3105,0.08511
3106,0.08625
3107,60.910334403273716
3108,0.1609
3109,60.910334403273716
3110,0.4565
3111,60.910334403273716
3112,2.861
3113,60.910334403273716
3114,0.005872
3115,0.01488
3116,0.02647
3117,0.009921
3118,0.01465
3119,0.002355
3120,60.910334403273716
3121,35.27
3122,60.910334403273716
3123,906.5
3124,60.910334403273716
3125,60.910334403273716
3126,0.3169
3127,0.1184
3128,0.2651
3129,0.07397
3130,1.0
3131,6.981
3132,60.910334403273716
3133,60.910334403273716
3134,143.5
3135,0.117
3136,60.910334403273716
3137,0.0
3138,0.0
3139,60.910334403273716
3140,0.07818
3141,60.910334403273716
3142,1.508
3143,60.910334403273716
3144,9.833
3145,0.01019
3146,0.01084
3147,60.910334403273716
3148,0.0
3149,60.910334403273716
3150,60.910334403273716
3151,7.93
3152,60.910334403273716
3153,50.41
3154,185.2
3155,0.1584
3156,0.1202
3157,0.0
3158,0.0
3159,0.2932
3160,0.09382
3161,60.910334403273716
3162,12.18
3163,20.52
3164,77.22
3165,60.910334403273716
3166,0.08013
3167,60.910334403273716
3168,0.02383
3169,0.0177
3170,60.910334403273716
3171,60.910334403273716
3172,0.1924
3173,1.571
3174,60.910334403273716
3175,14.68
3176,0.00508
3177,60.910334403273716
3178,60.910334403273716
3179,60.910334403273716
3180,0.01447
3181,60.910334403273716
3182,60.910334403273716
3183,60.910334403273716
3184,60.910334403273716
3185,547.8
3186,60.910334403273716
3187,0.08862
3188,0.1145
3189,0.07431
3190,0.2694
3191,0.06878
3192,0.0
3193,9.876
3194,19.4
3195,63.95
3196,298.3
3197,0.1005
3198,0.09697
3199,0.06154
3200,0.03029
3201,60.910334403273716
3202,60.910334403273716
3203,0.1803
3204,1.222
3205,60.910334403273716
3206,11.77
3207,60.910334403273716
3208,60.910334403273716
3209,0.03029
3210,0.01112
3211,0.01609
3212,60.910334403273716
3213,60.910334403273716
3214,26.83
3215,60.910334403273716
3216,361.2
3217,0.1559
3218,0.2302
3219,0.2644
3220,0.09749
3221,60.910334403273716
3222,0.0849
3223,60.910334403273716
3224,10.49
3225,19.29
3226,60.910334403273716
3227,60.910334403273716
3228,60.910334403273716
3229,0.08578
3230,0.02995
3231,0.01201
3232,0.2217
3233,0.06481
3234,0.355
3235,60.910334403273716
3236,60.910334403273716
3237,60.910334403273716
3238,0.007595
3239,60.910334403273716
3240,0.0288
3241,0.008614
3242,0.0271
3243,60.910334403273716
3244,11.54
3245,60.910334403273716
3246,74.22
3247,60.910334403273716
3248,60.910334403273716
3249,0.1486
3250,60.910334403273716
3251,0.03203
3252,0.2826
3253,60.910334403273716
3254,0.0
3255,13.11
3256,15.56
3257,60.910334403273716
3258,530.2
3259,60.910334403273716
3260,60.910334403273716
3261,60.910334403273716
3262,60.910334403273716
3263,0.1925
3264,0.07692
3265,60.910334403273716
3266,60.910334403273716
3267,2.41
3268,34.66
3269,0.007162
3270,0.02912
3271,0.05473
3272,60.910334403273716
3273,60.910334403273716
3274,0.007098
3275,16.31
3276,60.910334403273716
3277,60.910334403273716
3278,60.910334403273716
3279,60.910334403273716
3280,0.4099
3281,0.6376
3282,0.1986
3283,0.3147
3284,0.1405
3285,1.0
3286,11.64
3287,18.33
3288,75.17
3289,412.5
3290,0.1142
3291,60.910334403273716
3292,0.0707
3293,0.03485
3294,0.1801
3295,0.0652
3296,60.910334403273716
3297,60.910334403273716
3298,2.155
3299,60.910334403273716
3300,60.910334403273716
3301,0.0231
3302,60.910334403273716
3303,60.910334403273716
3304,0.01565
3305,0.00384
3306,60.910334403273716
3307,60.910334403273716
3308,60.910334403273716
3309,521.7
3310,0.1688
3311,0.266
3312,60.910334403273716
3313,0.1218
3314,60.910334403273716
3315,60.910334403273716
3316,0.0
3317,12.36
3318,18.54
3319,79.01
3320,60.910334403273716
3321,0.08477
3322,60.910334403273716
3323,60.910334403273716
3324,60.910334403273716
3325,60.910334403273716
3326,0.06066
3327,60.910334403273716
3328,0.8944
3329,0.8484
3330,9.227
3331,60.910334403273716
3332,0.01047
3333,0.01167
3334,0.005558
3335,60.910334403273716
3336,0.001356
3337,13.29
3338,27.49
3339,60.910334403273716
3340,60.910334403273716
3341,0.1184
3342,60.910334403273716
3343,0.1937
3344,0.08442
3345,60.910334403273716
3346,0.07185
3347,60.910334403273716
3348,22.27
3349,19.67
3350,60.910334403273716
3351,60.910334403273716
3352,0.1326
3353,60.910334403273716
3354,0.4264
3355,60.910334403273716
3356,0.2556
3357,0.07039
3358,60.910334403273716
3359,1.545
3360,10.05
3361,60.910334403273716
3362,60.910334403273716
3363,60.910334403273716
3364,60.910334403273716
3365,0.0248
3366,0.03112
3367,0.005037
3368,28.4
3369,28.01
3370,206.8
3371,2360.0
3372,60.910334403273716
3373,0.6997
3374,60.910334403273716
3375,60.910334403273716
3376,60.910334403273716
3377,0.09789
3378,1.0
3379,11.34
3380,60.910334403273716
3381,72.48
3382,60.910334403273716
3383,0.08759
3384,60.910334403273716
3385,0.05133
3386,0.01899
3387,60.910334403273716
3388,0.06529
3389,0.2344
3390,0.9861
3391,1.597
3392,60.910334403273716
3393,60.910334403273716
3394,0.01557
3395,0.02443
3396,0.006435
3397,60.910334403273716
3398,0.002477
3399,13.01
3400,29.15
3401,60.910334403273716
3402,60.910334403273716
3403,60.910334403273716
3404,0.2196
3405,0.312
3406,0.08278
3407,60.910334403273716
3408,0.08832
3409,0.0
3410,60.910334403273716
3411,16.99
3412,60.910334403273716
3413,290.2
3414,60.910334403273716
3415,60.910334403273716
3416,60.910334403273716
3417,60.910334403273716
3418,60.910334403273716
3419,60.910334403273716
3420,60.910334403273716
3421,1.424
3422,60.910334403273716
3423,22.87
3424,0.01385
3425,0.02932
3426,0.02722
3427,60.910334403273716
3428,60.910334403273716
3429,60.910334403273716
3430,60.910334403273716
3431,21.47
3432,71.68
3433,367.0
3434,0.1467
3435,60.910334403273716
3436,0.13
3437,0.05334
3438,60.910334403273716
3439,0.08468
3440,0.0
3441,60.910334403273716
3442,20.76
3443,60.910334403273716
3444,60.910334403273716
3445,0.09933
3446,60.910334403273716
3447,60.910334403273716
3448,60.910334403273716
3449,0.1735
3450,0.0707
3451,60.910334403273716
3452,60.910334403273716
3453,2.711
3454,60.910334403273716
3455,60.910334403273716
3456,0.04042
3457,60.910334403273716
3458,0.02295
3459,0.02144
3460,0.005891
3461,13.33
3462,60.910334403273716
3463,89.0
3464,527.4
3465,60.910334403273716
3466,60.910334403273716
3467,60.910334403273716
3468,0.1105
3469,60.910334403273716
3470,60.910334403273716
3471,0.0
3472,14.26
3473,19.65
3474,60.910334403273716
3475,629.9
3476,0.07837
3477,0.2233
3478,0.3003
3479,0.07798
3480,0.1704
3481,0.07769
3482,60.910334403273716
3483,1.49
3484,3.399
3485,60.910334403273716
3486,0.005298
3487,60.910334403273716
3488,60.910334403273716
3489,0.02292
3490,0.02566
3491,0.01298
3492,15.3
3493,23.73
3494,107.0
3495,709.0
3496,60.910334403273716
3497,60.910334403273716
3498,0.6783
3499,0.1505
3500,0.2398
3501,0.1082
3502,60.910334403273716
3503,10.51
3504,20.19
3505,60.910334403273716
3506,334.2
3507,0.1122
3508,60.910334403273716
3509,60.910334403273716
3510,60.910334403273716
3511,0.1922
3512,0.07782
3513,60.910334403273716
3514,1.86
3515,2.041
3516,60.910334403273716
3517,60.910334403273716
3518,0.03747
3519,60.910334403273716
3520,0.01544
3521,60.910334403273716
3522,0.006792
3523,11.16
3524,60.910334403273716
3525,72.62
3526,374.4
3527,0.13
3528,60.910334403273716
3529,0.1295
3530,60.910334403273716
3531,0.2383
3532,0.09026
3533,0.0
3534,60.910334403273716
3535,15.83
3536,55.84
3537,230.9
3538,0.115
3539,60.910334403273716
3540,0.04132
3541,0.01924
3542,60.910334403273716
3543,0.07633
3544,0.1665
3545,60.910334403273716
3546,60.910334403273716
3547,60.910334403273716
3548,60.910334403273716
3549,0.02213
3550,60.910334403273716
3551,0.0104
3552,60.910334403273716
3553,0.003806
3554,9.628
3555,19.62
3556,64.48
3557,284.4
3558,0.1724
3559,0.2364
3560,0.2456
3561,60.910334403273716
3562,0.2926
3563,0.1017
3564,60.910334403273716
3565,11.93
3566,21.53
3567,76.53
3568,60.910334403273716
3569,0.09768
3570,60.910334403273716
3571,60.910334403273716
3572,0.02008
3573,60.910334403273716
3574,60.910334403273716
3575,60.910334403273716
3576,60.910334403273716
3577,2.0
3578,60.910334403273716
3579,0.007803
3580,60.910334403273716
3581,0.01835
3582,60.910334403273716
3583,0.01278
3584,60.910334403273716
3585,13.67
3586,60.910334403273716
3587,60.910334403273716
3588,60.910334403273716
3589,60.910334403273716
3590,0.2399
3591,0.1503
3592,0.07247
3593,60.910334403273716
3594,60.910334403273716
3595,0.0
3596,60.910334403273716
3597,60.910334403273716
3598,58.74
3599,245.2
3600,0.09462
3601,0.1243
3602,60.910334403273716
3603,0.02308
3604,60.910334403273716
3605,0.07163
3606,60.910334403273716
3607,60.910334403273716
3608,3.28
3609,16.94
3610,0.01835
3611,60.910334403273716
3612,0.09263
3613,60.910334403273716
3614,60.910334403273716
3615,60.910334403273716
3616,9.414
3617,17.07
3618,63.34
3619,270.0
3620,0.1179
3621,60.910334403273716
3622,0.1544
3623,0.03846
3624,0.1652
3625,60.910334403273716
3626,60.910334403273716
3627,14.87
3628,16.67
3629,98.64
3630,682.5
3631,0.1162
3632,0.1649
3633,60.910334403273716
3634,0.08923
3635,0.2157
3636,60.910334403273716
3637,0.4266
3638,0.9489
3639,2.989
3640,41.18
3641,60.910334403273716
3642,60.910334403273716
3643,0.03011
3644,60.910334403273716
3645,0.01602
3646,60.910334403273716
3647,60.910334403273716
3648,60.910334403273716
3649,60.910334403273716
3650,60.910334403273716
3651,0.1878
3652,60.910334403273716
3653,0.4704
3654,0.2027
3655,0.3585
3656,60.910334403273716
3657,60.910334403273716
3658,15.78
3659,22.91
3660,105.7
3661,60.910334403273716
3662,60.910334403273716
3663,60.910334403273716
3664,60.910334403273716
3665,60.910334403273716
3666,0.2096
3667,0.07331
3668,60.910334403273716
3669,60.910334403273716
3670,3.598
3671,60.910334403273716
3672,0.008699
3673,0.03976
3674,0.0595
3675,0.0139
3676,0.01495
3677,0.005984
3678,20.19
3679,60.910334403273716
3680,130.3
3681,60.910334403273716
3682,0.1855
3683,0.4925
3684,60.910334403273716
3685,60.910334403273716
3686,0.3274
3687,60.910334403273716
3688,60.910334403273716
3689,17.95
3690,20.01
3691,60.910334403273716
3692,60.910334403273716
3693,0.08402
3694,0.06722
3695,0.07293
3696,60.910334403273716
3697,0.2129
3698,60.910334403273716
3699,60.910334403273716
3700,1.214
3701,60.910334403273716
3702,54.04
3703,60.910334403273716
3704,0.008422
3705,60.910334403273716
3706,0.009863
3707,60.910334403273716
3708,0.001902
3709,60.910334403273716
3710,60.910334403273716
3711,60.910334403273716
3712,60.910334403273716
3713,60.910334403273716
3714,60.910334403273716
3715,0.2249
3716,0.1185
3717,60.910334403273716
3718,0.06111
3719,60.910334403273716
3720,11.41
3721,60.910334403273716
3722,60.910334403273716
3723,60.910334403273716
3724,0.09373
3725,0.06685
3726,0.03512
3727,0.02623
3728,0.1667
3729,60.910334403273716
3730,0.1408
3731,0.4607
3732,1.103
3733,60.910334403273716
3734,0.00604
3735,60.910334403273716
3736,0.01514
3737,0.00646
3738,0.01344
3739,0.002206
3740,60.910334403273716
3741,60.910334403273716
3742,83.74
3743,510.5
3744,0.1548
3745,0.239
3746,60.910334403273716
3747,0.08958
3748,60.910334403273716
3749,0.08523
3750,60.910334403273716
3751,60.910334403273716
3752,17.12
3753,121.4
3754,1077.0
3755,60.910334403273716
3756,0.11
3757,0.1457
3758,0.08665
3759,0.1966
3760,60.910334403273716
3761,60.910334403273716
3762,1.581
3763,4.895
3764,60.910334403273716
3765,60.910334403273716
3766,60.910334403273716
3767,0.03342
3768,0.01601
3769,60.910334403273716
3770,60.910334403273716
3771,60.910334403273716
3772,60.910334403273716
3773,145.4
3774,60.910334403273716
3775,60.910334403273716
3776,0.2291
3777,0.3272
3778,0.1674
3779,0.2894
3780,0.08456
3781,60.910334403273716
3782,24.25
3783,20.2
3784,166.2
3785,1761.0
3786,0.1447
3787,0.2867
3788,60.910334403273716
3789,0.2012
3790,60.910334403273716
3791,0.06877
3792,1.509
3793,60.910334403273716
3794,9.807
3795,60.910334403273716
3796,60.910334403273716
3797,0.09806
3798,60.910334403273716
3799,0.01822
3800,60.910334403273716
3801,60.910334403273716
3802,60.910334403273716
3803,60.910334403273716
3804,180.9
3805,2073.0
3806,0.1696
3807,60.910334403273716
3808,0.5803
3809,0.2248
3810,0.3222
3811,0.08009
3812,1.0
3813,60.910334403273716
3814,10.89
3815,60.910334403273716
3816,60.910334403273716
3817,60.910334403273716
3818,60.910334403273716
3819,60.910334403273716
3820,0.05778
3821,0.1856
3822,0.06402
3823,0.2929
3824,0.857
3825,60.910334403273716
3826,60.910334403273716
3827,60.910334403273716
3828,60.910334403273716
3829,0.02882
3830,0.012
3831,60.910334403273716
3832,60.910334403273716
3833,60.910334403273716
3834,15.98
3835,60.910334403273716
3836,745.5
3837,0.1313
3838,0.1788
3839,60.910334403273716
3840,0.1221
3841,60.910334403273716
3842,60.910334403273716
3843,60.910334403273716
3844,13.37
3845,16.39
3846,60.910334403273716
3847,60.910334403273716
3848,0.07115
3849,60.910334403273716
3850,0.08092
3851,60.910334403273716
3852,0.1422
3853,0.05823
3854,60.910334403273716
3855,1.14
3856,1.223
3857,14.66
3858,60.910334403273716
3859,0.0327
3860,60.910334403273716
3861,0.01038
3862,60.910334403273716
3863,60.910334403273716
3864,60.910334403273716
3865,60.910334403273716
3866,91.99
3867,632.1
3868,0.1025
3869,60.910334403273716
3870,60.910334403273716
3871,60.910334403273716
3872,0.2048
3873,0.07628
3874,60.910334403273716
3875,13.85
3876,60.910334403273716
3877,60.910334403273716
3878,588.7
3879,60.910334403273716
3880,0.06136
3881,0.0142
3882,0.01141
3883,0.1614
3884,0.0589
3885,60.910334403273716
3886,0.8561
3887,1.495
3888,60.910334403273716
3889,0.004599
3890,0.009169
3891,0.009127
3892,0.004814
3893,0.01247
3894,60.910334403273716
3895,60.910334403273716
3896,23.58
3897,100.3
3898,60.910334403273716
3899,0.1157
3900,60.910334403273716
3901,0.08115
3902,0.05104
3903,60.910334403273716
3904,0.07182
3905,0.0
3906,13.61
3907,60.910334403273716
3908,87.76
3909,572.6
3910,60.910334403273716
3911,60.910334403273716
3912,0.05285
3913,0.03085
3914,60.910334403273716
3915,0.0613
3916,60.910334403273716
3917,60.910334403273716
3918,60.910334403273716
3919,19.83
3920,0.004088
3921,0.01174
3922,60.910334403273716
3923,60.910334403273716
3924,0.01323
3925,0.001465
3926,16.89
3927,35.64
3928,113.2
3929,60.910334403273716
3930,60.910334403273716
3931,0.2884
3932,0.3796
3933,0.1329
3934,60.910334403273716
3935,60.910334403273716
3936,60.910334403273716
3937,19.0
3938,18.91
3939,123.4
3940,1138.0
3941,60.910334403273716
3942,0.08028
3943,0.09271
3944,60.910334403273716
3945,0.1946
3946,60.910334403273716
3947,0.6896
3948,1.342
3949,60.910334403273716
3950,60.910334403273716
3951,0.004428
3952,60.910334403273716
3953,0.0404
3954,60.910334403273716
3955,60.910334403273716
3956,60.910334403273716
3957,60.910334403273716
3958,25.73
3959,148.2
3960,60.910334403273716
3961,0.1021
3962,0.2264
3963,60.910334403273716
3964,0.1218
3965,60.910334403273716
3966,0.06541
3967,60.910334403273716
3968,15.1
3969,60.910334403273716
3970,99.58
3971,60.910334403273716
3972,60.910334403273716
3973,60.910334403273716
3974,0.1138
3975,60.910334403273716
3976,0.2001
3977,0.06467
3978,60.910334403273716
3979,60.910334403273716
3980,2.796
3981,39.84
3982,0.009006
3983,60.910334403273716
3984,0.03204
3985,60.910334403273716
3986,0.02353
3987,60.910334403273716
3988,16.11
3989,18.33
3990,60.910334403273716
3991,60.910334403273716
3992,0.1386
3993,0.2883
3994,0.196
3995,0.1423
3996,60.910334403273716
3997,0.07779
3998,0.0
3999,60.910334403273716
4000,25.12
4001,130.4
4002,1192.0
4003,0.1015
4004,0.1589
4005,0.2545
4006,0.1149
4007,0.2202
4008,0.06113
4009,60.910334403273716
4010,60.910334403273716
4011,2.765
4012,60.910334403273716
4013,60.910334403273716
4014,60.910334403273716
4015,0.04755
4016,60.910334403273716
4017,0.01578
4018,60.910334403273716
4019,60.910334403273716
4020,33.58
4021,60.910334403273716
4022,60.910334403273716
4023,0.1275
4024,60.910334403273716
4025,60.910334403273716
4026,60.910334403273716
4027,0.3305
4028,60.910334403273716
4029,1.0
4030,60.910334403273716
4031,13.29
4032,60.910334403273716
4033,60.910334403273716
4034,60.910334403273716
4035,0.09509
4036,0.02855
4037,60.910334403273716
4038,0.188
4039,60.910334403273716
4040,0.2005
4041,60.910334403273716
4042,60.910334403273716
4043,60.910334403273716
4044,60.910334403273716
4045,0.02456
4046,0.01018
4047,0.008094
4048,60.910334403273716
4049,60.910334403273716
4050,60.910334403273716
4051,60.910334403273716
4052,91.38
4053,545.2
4054,60.910334403273716
4055,60.910334403273716
4056,0.09915
4057,0.08187
4058,0.3469
4059,60.910334403273716
4060,0.0
4061,60.910334403273716
4062,19.48
4063,101.7
4064,748.9
4065,60.910334403273716
4066,60.910334403273716
4067,60.910334403273716
4068,60.910334403273716
4069,0.1931
4070,0.05796
4071,0.4743
4072,60.910334403273716
4073,3.094
4074,60.910334403273716
4075,0.00624
4076,60.910334403273716
4077,60.910334403273716
4078,0.01093
4079,0.01397
4080,60.910334403273716
4081,19.26
4082,26.0
4083,124.9
4084,60.910334403273716
4085,0.1546
4086,0.2394
4087,60.910334403273716
4088,60.910334403273716
4089,60.910334403273716
4090,60.910334403273716
4091,60.910334403273716
4092,16.16
4093,60.910334403273716
4094,106.2
4095,60.910334403273716
4096,60.910334403273716
4097,60.910334403273716
4098,60.910334403273716
4099,0.05613
4100,60.910334403273716
4101,0.05891
4102,0.4332
4103,1.265
4104,60.910334403273716
4105,43.68
4106,0.004877
4107,60.910334403273716
4108,60.910334403273716
4109,0.009231
4110,60.910334403273716
4111,60.910334403273716
4112,60.910334403273716
4113,31.68
4114,129.7
4115,1175.0
4116,60.910334403273716
4117,60.910334403273716
4118,60.910334403273716
4119,0.1312
4120,60.910334403273716
4121,0.07619
4122,60.910334403273716
4123,15.71
4124,60.910334403273716
4125,102.0
4126,761.7
4127,60.910334403273716
4128,60.910334403273716
4129,0.07135
4130,0.05933
4131,0.1816
4132,0.05723
4133,60.910334403273716
4134,60.910334403273716
4135,60.910334403273716
4136,27.94
4137,0.005217
4138,60.910334403273716
4139,60.910334403273716
4140,0.01268
4141,0.01669
4142,0.00233
4143,17.5
4144,19.25
4145,114.3
4146,60.910334403273716
4147,0.1223
4148,0.1949
4149,60.910334403273716
4150,0.1374
4151,0.2723
4152,0.07071
4153,0.0
4154,18.45
4155,21.91
4156,120.2
4157,1075.0
4158,60.910334403273716
4159,60.910334403273716
4160,0.1153
4161,60.910334403273716
4162,60.910334403273716
4163,60.910334403273716
4164,0.5959
4165,1.202
4166,3.766
4167,68.35
4168,0.006001
4169,60.910334403273716
4170,0.02855
4171,0.009148
4172,60.910334403273716
4173,0.002205
4174,60.910334403273716
4175,60.910334403273716
4176,145.6
4177,60.910334403273716
4178,0.1465
4179,0.2275
4180,60.910334403273716
4181,0.1379
4182,0.3109
4183,0.0761
4184,60.910334403273716
4185,12.77
4186,60.910334403273716
4187,60.910334403273716
4188,60.910334403273716
4189,0.09055
4190,0.05761
4191,60.910334403273716
4192,0.02704
4193,60.910334403273716
4194,0.06065
4195,0.2367
4196,1.38
4197,1.457
4198,60.910334403273716
4199,0.007499
4200,0.01202
4201,0.02332
4202,60.910334403273716
4203,0.01647
4204,0.002629
4205,14.49
4206,33.37
4207,92.04
4208,653.6
4209,60.910334403273716
4210,60.910334403273716
4211,0.2177
4212,0.09331
4213,0.2829
4214,60.910334403273716
4215,1.0
4216,60.910334403273716
4217,16.67
4218,60.910334403273716
4219,60.910334403273716
4220,0.1051
4221,0.06095
4222,60.910334403273716
4223,60.910334403273716
4224,0.1339
4225,60.910334403273716
4226,60.910334403273716
4227,2.508
4228,60.910334403273716
4229,34.37
4230,0.006578
4231,0.0138
4232,0.02662
4233,60.910334403273716
4234,0.01359
4235,60.910334403273716
4236,60.910334403273716
4237,60.910334403273716
4238,60.910334403273716
4239,546.7
4240,0.1271
4241,60.910334403273716
4242,0.1046
4243,0.06968
4244,60.910334403273716
4245,0.07343
4246,0.0
4247,11.43
4248,60.910334403273716
4249,73.06
4250,399.8
4251,0.09639
4252,60.910334403273716
4253,0.03503
4254,60.910334403273716
4255,60.910334403273716
4256,60.910334403273716
4257,0.1759
4258,60.910334403273716
4259,60.910334403273716
4260,12.67
4261,60.910334403273716
4262,0.01521
4263,0.01434
4264,60.910334403273716
4265,0.01501
4266,60.910334403273716
4267,12.32
4268,60.910334403273716
4269,60.910334403273716
4270,462.0
4271,0.119
4272,0.1648
4273,0.1399
4274,60.910334403273716
4275,0.2676
4276,0.06765
4277,0.0
4278,14.95
4279,17.57
4280,96.85
4281,678.1
4282,0.1167
4283,60.910334403273716
4284,0.1539
4285,0.08624
4286,0.1957
4287,0.06216
4288,1.296
4289,60.910334403273716
4290,8.419
4291,101.9
4292,0.01
4293,60.910334403273716
4294,0.06577
4295,0.02801
4296,60.910334403273716
4297,0.002887
4298,60.910334403273716
4299,21.43
4300,121.4
4301,60.910334403273716
4302,0.1411
4303,0.2164
4304,60.910334403273716
4305,0.1667
4306,0.3414
4307,0.07147
4308,1.0
4309,60.910334403273716
4310,13.39
4311,73.0
4312,384.8
4313,60.910334403273716
4314,0.1136
4315,60.910334403273716
4316,0.04796
4317,60.910334403273716
4318,0.06072
4319,0.3384
4320,1.343
4321,60.910334403273716
4322,60.910334403273716
4323,60.910334403273716
4324,0.03498
4325,60.910334403273716
4326,60.910334403273716
4327,60.910334403273716
4328,0.003442
4329,11.92
4330,15.77
4331,76.53
4332,434.0
4333,0.1367
4334,0.1822
4335,60.910334403273716
4336,0.08611
4337,0.2102
4338,0.06784
4339,0.0
4340,9.738
4341,11.97
4342,61.24
4343,288.5
4344,0.0925
4345,60.910334403273716
4346,0.0
4347,0.0
4348,0.1903
4349,0.06422
4350,60.910334403273716
4351,60.910334403273716
4352,1.218
4353,12.26
4354,60.910334403273716
4355,60.910334403273716
4356,0.0
4357,60.910334403273716
4358,0.02277
4359,60.910334403273716
4360,10.62
4361,60.910334403273716
4362,60.910334403273716
4363,60.910334403273716
4364,0.1234
4365,0.07204
4366,60.910334403273716
4367,0.0
4368,0.3105
4369,0.08151
4370,60.910334403273716
4371,16.11
4372,18.05
4373,105.1
4374,60.910334403273716
4375,0.09721
4376,0.1137
4377,60.910334403273716
4378,0.05943
4379,60.910334403273716
4380,0.06248
4381,0.7049
4382,60.910334403273716
4383,60.910334403273716
4384,60.910334403273716
4385,60.910334403273716
4386,0.01938
4387,60.910334403273716
4388,60.910334403273716
4389,0.01875
4390,0.003434
4391,60.910334403273716
4392,25.27
4393,129.0
4394,1233.0
4395,0.1314
4396,60.910334403273716
4397,60.910334403273716
4398,60.910334403273716
4399,0.2792
4400,0.08158
4401,60.910334403273716
4402,11.43
4403,60.910334403273716
4404,60.910334403273716
4405,398.0
4406,60.910334403273716
4407,60.910334403273716
4408,60.910334403273716
4409,0.01861
4410,0.1645
4411,60.910334403273716
4412,0.2843
4413,60.910334403273716
4414,60.910334403273716
4415,21.38
4416,0.006664
4417,60.910334403273716
4418,0.01158
4419,0.00952
4420,0.02282
4421,0.003526
4422,60.910334403273716
4423,60.910334403273716
4424,82.66
4425,503.0
4426,60.910334403273716
4427,0.1792
4428,0.07708
4429,0.06402
